#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAC.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAG.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAT.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateCG.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateGT.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:alignment_twin" rateAC="@rateAC.s:alignment_twin" rateAG="@rateAG.s:alignment_twin" rateAT="@rateAT.s:alignment_twin" rateCG="@rateCG.s:alignment_twin" rateGT="@rateGT.s:alignment_twin" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:alignment_twin" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
61000	-11213.436486965515	-11192.47703538037	-20.959451585143558	-11192.47703538037	0.9946975358330136	1.2834061478329744	0.954666611281277	1.4744087240169976	1.1083877545491942	1.099316449517765	0.2647932577979585	0.23968217249014553	0.261237437680356	0.23428713203153997	-4.210938933218787	2.02962034433459
62000	-11211.170469143039	-11190.095584094672	-21.074885048366525	-11190.095584094672	0.9755171082234942	1.2834061478329744	0.954666611281277	1.4744087240169976	1.1083877545491942	1.099316449517765	0.2647932577979585	0.23968217249014553	0.261237437680356	0.23428713203153997	-4.326372396441756	1.2450543207767077
63000	-11213.064960365458	-11191.645744210224	-21.419216155234242	-11191.645744210224	1.0248647995825417	1.2834061478329744	0.954666611281277	1.4744087240169976	1.1083877545491942	1.1151117030755153	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.6555712732943295	1.2492067132843023
64000	-11213.59360518694	-11192.669300836917	-20.924304350023146	-11192.669300836917	1.0396121046773996	1.2834061478329744	0.954666611281277	1.4744087240169976	1.052510335023697	1.1151117030755153	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.2153891710899405	2.1252424370958147
65000	-11217.069706413791	-11196.006800524125	-21.062905889667196	-11196.006800524125	1.0433940343323318	1.2834061478329744	1.0341926494771612	1.4744087240169976	1.052510335023697	1.1151117030755153	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.274000946287039	2.034798589478135
66000	-11215.955112030735	-11194.922284882081	-21.03282714865507	-11194.922284882081	0.9587943501922198	1.2834061478329744	1.0341926494771612	1.4744087240169976	1.052510335023697	1.2788746244827014	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.097371299050988	2.394489234360683
67000	-11210.664268861332	-11189.861199706997	-20.803069154335535	-11189.861199706997	1.0116574242213434	1.2834061478329744	1.0341926494771612	1.4744087240169976	1.052510335023697	1.0058202679972628	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.123086981496876	1.4603832355759436
68000	-11215.973993378067	-11195.197418508707	-20.776574869360655	-11195.197418508707	0.9921912014904698	1.359622483928492	1.0341926494771612	1.4567075127636446	1.052510335023697	1.0058202679972628	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.047410548057629	1.8449572662849767
69000	-11218.656061732432	-11197.022761775614	-21.63329995681861	-11197.022761775614	0.9608576235971563	1.359622483928492	1.0341926494771612	1.4567075127636446	1.052510335023697	1.0012406404183913	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.908928946276259	2.7849663582932895
70000	-11214.79277573924	-11193.907347878394	-20.885427860846455	-11193.907347878394	0.9870620416602763	1.359622483928492	1.0341926494771612	1.4567075127636446	1.052510335023697	1.0012406404183913	0.2647932577979585	0.23968217249014553	0.2572883440643331	0.2382362256475629	-4.161056850304103	1.3974205270131805
71000	-11217.63073017729	-11196.220902838744	-21.40982733854533	-11196.220902838744	0.9237041876995464	1.359622483928492	1.0341926494771612	1.4567075127636446	1.052510335023697	1.0012406404183913	0.2655678474724628	0.2389075828156412	0.2572883440643331	0.2382362256475629	-4.685456328002976	2.507518154415288
72000	-11215.600885751732	-11195.084408848199	-20.51647690353299	-11195.084408848199	0.9801024347932378	1.359622483928492	1.0341926494771612	1.1589925803507561	1.052510335023697	1.0012406404183913	0.2655678474724628	0.2389075828156412	0.2572883440643331	0.2382362256475629	-4.039073604594204	2.3545412934152705
73000	-11213.79536216526	-11193.567972874946	-20.22738929031479	-11193.567972874946	0.9832958508408846	1.2693458581479353	1.0341926494771612	1.1589925803507561	1.052510335023697	1.0012406404183913	0.245974248618747	0.2389075828156412	0.2622747078115881	0.2528434607540237	-3.8242837653498283	1.8343416949930886
74000	-11213.500410472263	-11193.19267647368	-20.30773399858291	-11193.19267647368	0.9704474500646064	1.2693458581479353	1.0341926494771612	1.1589925803507561	1.052510335023697	1.0012406404183913	0.263586092473087	0.2389075828156412	0.24466286395724815	0.2528434607540237	-3.904628473617949	2.1000635957675544
75000	-11216.403699535125	-11195.680538159597	-20.723161375529283	-11195.680538159597	1.0287724854392037	1.2693458581479353	1.0341926494771612	1.1589925803507561	1.1235491012840149	1.0809251953655243	0.2638578236169095	0.2514832561283371	0.24466286395724815	0.23999605629750528	-4.1701862373403085	1.391307956949467
76000	-11209.79844555512	-11189.39823933218	-20.40020622294012	-11189.39823933218	0.9662364144620563	1.2693458581479353	1.0341926494771612	1.2557967623703632	1.1235491012840149	1.0809251953655243	0.2638578236169095	0.24119525811679135	0.24466286395724815	0.25028405430905104	-3.7613425415140007	1.92459834145787
77000	-11211.80497652285	-11191.137122040243	-20.667854482606284	-11191.137122040243	0.983358569675723	1.2693458581479353	1.0341926494771612	1.2557967623703632	1.0225158003540218	1.169063701118847	0.2638578236169095	0.24119525811679135	0.24466286395724815	0.25028405430905104	-4.045328867671416	1.4890365175000553
78000	-11216.468903663572	-11196.244853417262	-20.22405024631032	-11196.244853417262	0.9011268041283292	1.2693458581479353	1.0341926494771612	1.2557967623703632	1.0699932238872065	1.169063701118847	0.2638578236169095	0.24119525811679135	0.24466286395724815	0.25028405430905104	-3.5536599475761497	1.941024375416768
79000	-11211.296721268456	-11190.825365066938	-20.471356201517906	-11190.825365066938	0.9604734128496256	1.2693458581479353	1.0341926494771612	1.2557967623703632	1.0560041275217458	1.169063701118847	0.2638578236169095	0.24119525811679135	0.24466286395724815	0.25028405430905104	-3.81486702305772	2.1558935715685106
80000	-11211.49559084558	-11190.497132386305	-20.998458459275277	-11190.497132386305	1.019029309575925	1.2693458581479353	1.0341926494771612	1.2557967623703632	1.0560041275217458	1.169063701118847	0.2638578236169095	0.24119525811679135	0.24466286395724815	0.25028405430905104	-4.341969280815089	1.3376248662597412
81000	-11215.847103375625	-11194.109948567424	-21.737154808201243	-11194.109948567424	1.0001731470707256	1.2693458581479353	1.0341926494771612	1.4712117567795195	1.0560041275217458	1.0676484590502269	0.2638578236169095	0.24119525811679135	0.24466286395724815	0.25028405430905104	-5.005072730277592	2.654225714575281
82000	-11217.523815734789	-11195.641744933642	-21.882070801146	-11195.641744933642	0.9967233558588527	1.2693458581479353	1.0341926494771612	1.4328391788444883	1.250076354027163	1.0676484590502269	0.2638578236169095	0.24119525811679135	0.24466286395724815	0.25028405430905104	-4.999248892970236	1.039633425572303
83000	-11217.301948609535	-11196.105474187865	-21.196474421669564	-11196.105474187865	1.0003825010396092	1.2693458581479353	1.0341926494771612	1.4328391788444883	1.250076354027163	1.0676484590502269	0.2638578236169095	0.24119525811679135	0.26535913966064134	0.22958777860565785	-4.313652513493799	1.904904931654828
84000	-11217.701974203332	-11194.06829836426	-23.63367583907186	-11194.06829836426	1.0045642806110446	1.2693458581479353	1.0341926494771612	1.4884542803287275	1.250076354027163	1.1423722556920557	0.2638578236169095	0.24119525811679135	0.26535913966064134	0.22958777860565785	-6.637377711238106	0.7328276994094206
85000	-11211.36665635179	-11189.09921737371	-22.2674389780799	-11189.09921737371	0.9695652233435925	1.373854361168197	1.0341926494771612	1.4884542803287275	1.250076354027163	1.1423722556920557	0.25851998455987435	0.24119525811679135	0.2564384445268381	0.24384631279649624	-5.185527428275899	2.8151345764686626
86000	-11211.386737933435	-11189.636885540986	-21.749852392448968	-11189.636885540986	1.0074269002249818	1.373854361168197	1.0341926494771612	1.4884542803287275	1.250076354027163	1.1423722556920557	0.25851998455987435	0.24119525811679135	0.2564384445268381	0.24384631279649624	-4.667940842644969	1.169270845177693
87000	-11212.356678995147	-11190.466567728547	-21.890111266601323	-11190.466567728547	1.0550711346480746	1.373854361168197	1.0341926494771612	1.4884542803287275	1.190775565989497	1.1423722556920557	0.25851998455987435	0.24187447066059214	0.2557592319830373	0.24384631279649624	-4.860299607224762	2.4825764019093866
88000	-11209.30739874408	-11187.94592230394	-21.361476440140024	-11187.94592230394	1.0433429651799269	1.373854361168197	1.0341926494771612	1.4884542803287275	1.190775565989497	1.1423722556920557	0.25851998455987435	0.24187447066059214	0.2557592319830373	0.24384631279649624	-4.331664780763464	1.4701619681764628
89000	-11212.683004547855	-11191.272013801989	-21.410990745866076	-11191.272013801989	0.9342299960306406	1.373854361168197	1.0341926494771612	1.4884542803287275	1.190775565989497	1.1423722556920557	0.25851998455987435	0.24187447066059214	0.2557592319830373	0.24384631279649624	-4.381179086489514	2.4531132618314118
90000	-11210.600785803073	-11188.885509106818	-21.7152766962559	-11188.885509106818	1.037538082437277	1.373854361168197	1.0369082801777112	1.4884542803287275	1.190775565989497	1.1423722556920557	0.25851998455987435	0.24187447066059214	0.2557592319830373	0.24384631279649624	-4.682837971016195	1.1783268364908368
91000	-11215.63070958041	-11194.482065305521	-21.14864427488839	-11194.482065305521	1.0121284342047538	1.4282688169451945	1.0369082801777112	1.4884542803287275	1.190775565989497	1.1423722556920557	0.25851998455987435	0.24187447066059214	0.2557592319830373	0.24384631279649624	-4.073863347723858	1.9301734173878708
92000	-11209.770651429331	-11187.577345899757	-22.193305529573966	-11187.577345899757	1.02263117860482	1.4282688169451945	1.1556271236942	1.4884542803287275	1.190775565989497	1.1423722556920557	0.2571290063006124	0.24187447066059214	0.2571502102422992	0.24384631279649624	-5.009608961576556	1.0503229333045763
93000	-11212.604427302062	-11189.117237486835	-23.487189815226685	-11189.117237486835	0.9759592171039	1.484413806936926	1.2045330276671675	1.4884542803287275	1.190775565989497	1.1423722556920557	0.2571290063006124	0.24187447066059214	0.2571502102422992	0.24384631279649624	-6.21942807581701	0.7796996172738646
94000	-11210.953072607559	-11189.68409679189	-21.268975815667687	-11189.68409679189	1.0041588394314738	1.3299828442434993	1.2045330276671675	1.4884542803287275	1.190775565989497	1.1423722556920557	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-4.121018385540001	1.4812658243091608
95000	-11210.79705586794	-11189.339913368638	-21.45714249930277	-11189.339913368638	1.021883457651388	1.3299828442434993	1.0889341981490561	1.4884542803287275	1.190775565989497	1.2387987070433095	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-4.324186939056666	1.3000630456816218
96000	-11212.819704367368	-11191.573196598685	-21.246507768683045	-11191.573196598685	1.01257592917317	1.3299828442434993	1.0889341981490561	1.4884542803287275	1.190775565989497	1.2387987070433095	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-4.1135522084369445	1.4009410392177537
97000	-11213.180802133495	-11191.270520909851	-21.910281223642556	-11191.270520909851	0.9903930921610786	1.3299828442434993	1.0889341981490561	1.5379933909045562	1.190775565989497	1.2387987070433095	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-4.74126838361006	1.1705747025921778
98000	-11212.320195832015	-11191.205381848362	-21.114813983653114	-11191.205381848362	0.9650091993100303	1.3299828442434993	1.0889341981490561	1.4603429629995484	1.190775565989497	1.1691004379792758	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-4.064765062215955	1.4291220100080333
99000	-11213.88922982674	-11192.16039440149	-21.728835425250356	-11192.16039440149	1.0631705404006586	1.3299828442434993	1.0889341981490561	1.4673210344016079	1.235306661387426	1.1691004379792758	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-4.634228242514284	2.1553385579090003
100000	-11213.919246063604	-11192.463252556943	-21.45599350666088	-11192.463252556943	0.9787919379469956	1.3969060702874356	1.0889341981490561	1.4373875611566787	0.9770809338967015	1.268736611286734	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-4.491569807623264	2.4608689208457437
101000	-11213.053962819838	-11192.27212797703	-20.781834842808767	-11192.27212797703	0.9368717816982425	1.3969060702874356	1.0889341981490561	1.4373875611566787	0.9770809338967015	1.268736611286734	0.25447721424645026	0.24727576559077546	0.2571502102422992	0.24109680992047508	-3.8174111437711513	1.9571340510955118
102000	-11217.679880074573	-11196.752342235872	-20.92753783870151	-11196.752342235872	0.958702604102326	1.3969060702874356	1.0889341981490561	1.4373875611566787	0.9770809338967015	1.268736611286734	0.2551586368486901	0.24727576559077546	0.2571502102422992	0.24041538731823525	-3.9631141396638956	1.7874318178687492
103000	-11213.43819777115	-11192.508955599968	-20.92924217118235	-11192.508955599968	0.9926357850535064	1.3174279720884867	1.0889341981490561	1.4373875611566787	0.9770809338967015	1.268736611286734	0.2551586368486901	0.24727576559077546	0.2571502102422992	0.24041538731823525	-4.0284158678767525	1.8664948470226812
104000	-11219.542553682295	-11196.456011193788	-23.08654248850677	-11196.456011193788	1.055575485079543	1.3174279720884867	1.0889341981490561	1.4373875611566787	0.947589805997681	1.268736611286734	0.2551586368486901	0.24727576559077546	0.2571502102422992	0.24041538731823525	-6.217780682616022	2.966430618400748
105000	-11219.838073083916	-11197.41225491897	-22.42581816494499	-11197.41225491897	0.9048302680880418	1.3174279720884867	1.0889341981490561	1.4373875611566787	0.947589805997681	1.268736611286734	0.2551586368486901	0.24727576559077546	0.2571502102422992	0.24041538731823525	-5.557056359054243	3.3311365474024623
106000	-11212.688659086449	-11191.337369843735	-21.351289242713	-11191.337369843735	1.0025652693293694	1.3174279720884867	1.0889341981490561	1.4373875611566787	1.1472433832220141	1.268736611286734	0.2551586368486901	0.24727576559077546	0.2571502102422992	0.24041538731823525	-4.28092628643531	2.2286619777143164
107000	-11216.475206930878	-11194.389640849638	-22.08556608123883	-11194.389640849638	1.0333631763019933	1.3174279720884867	1.0889341981490561	1.5703604840631555	1.1472433832220141	1.268736611286734	0.2551586368486901	0.24727576559077546	0.2571502102422992	0.24041538731823525	-4.917851800706095	2.399993845328124
108000	-11212.00486720757	-11190.778825159163	-21.22604204840641	-11190.778825159163	0.9575188066161646	1.3174279720884867	1.0889341981490561	1.5703604840631555	1.0971218579773074	1.268736611286734	0.2551586368486901	0.24727576559077546	0.25627537594856303	0.24129022161197144	-4.1057780816704055	1.5444736454776882
109000	-11216.928660392916	-11195.923317949937	-21.00534244297975	-11195.923317949937	1.0079508743807162	1.3174279720884867	1.0889341981490561	1.5703604840631555	1.0971218579773074	0.9784683873097981	0.2635276135086734	0.23890678893079217	0.25627537594856303	0.24129022161197144	-4.1609042891264565	1.5994604826182446
110000	-11213.829993259767	-11192.448498331905	-21.38149492786196	-11192.448498331905	0.9719655735817174	1.3174279720884867	1.0889341981490561	1.3530191578717656	1.0971218579773074	0.9784683873097981	0.2635276135086734	0.23890678893079217	0.25627537594856303	0.24129022161197144	-4.700309264074439	1.1499340852505393
111000	-11211.604705501744	-11191.033333728294	-20.571371773450505	-11191.033333728294	0.9150778686091465	1.3174279720884867	1.0889341981490561	1.3530191578717656	0.9834235431029874	0.9784683873097981	0.2565397430899522	0.23890678893079217	0.2632632463672842	0.24129022161197144	-4.005491300890802	2.406200711593505
112000	-11217.475649859865	-11191.016650351181	-26.458999508684375	-11191.016650351181	0.9663783644212389	1.3174279720884867	1.0889341981490561	1.3530191578717656	0.9834235431029874	0.9784683873097981	0.2565397430899522	0.23890678893079217	0.2632632463672842	0.24129022161197144	-9.893119036124672	4.651765415376664
113000	-11213.389053710092	-11192.334763468896	-21.054290241196355	-11192.334763468896	1.0832129838346747	1.4018712978534575	1.0889341981490561	1.3530191578717656	0.9834235431029874	1.1305294178016059	0.2565397430899522	0.23890678893079217	0.2632632463672842	0.24129022161197144	-4.268508817569021	1.9135559644216718
114000	-11216.068715022886	-11195.428335560322	-20.64037946256324	-11195.428335560322	0.9758473340236312	1.4018712978534575	1.0889341981490561	1.3530191578717656	0.9834235431029874	1.1305294178016059	0.2565397430899522	0.23101336140582052	0.27115667389225584	0.24129022161197144	-3.8545980389359054	1.631093027939296
115000	-11217.78750400961	-11197.154678923136	-20.632825086473908	-11197.154678923136	0.9630226307872	1.4018712978534575	1.0889341981490561	1.3530191578717656	0.9834235431029874	1.1305294178016059	0.2565397430899522	0.23101336140582052	0.27115667389225584	0.24129022161197144	-3.847043662846573	1.8912962932858872
116000	-11218.016159788673	-11196.769200045499	-21.246959743172965	-11196.769200045499	1.0309921549171617	1.4018712978534575	1.0889341981490561	1.3530191578717656	0.9834235431029874	1.1305294178016059	0.2565397430899522	0.23101336140582052	0.27115667389225584	0.24129022161197144	-4.461178319545629	1.914825384591396
117000	-11217.782874122031	-11196.48876500385	-21.29410911818099	-11196.48876500385	0.9593007827071474	1.4018712978534575	0.8756684395213266	1.384681336621901	0.9834235431029874	1.1305294178016059	0.2565397430899522	0.23101336140582052	0.27115667389225584	0.24129022161197144	-4.700918630916111	2.528027752352177
118000	-11215.518863082727	-11195.030762693897	-20.488100388829857	-11195.030762693897	1.0393316440067613	1.1962819566408156	0.8756684395213266	1.384681336621901	0.9834235431029874	1.1305294178016059	0.2565397430899522	0.23101336140582052	0.27115667389225584	0.24129022161197144	-4.0661289632784445	1.6372626148584142
119000	-11212.345027708005	-11191.68099613264	-20.664031575364554	-11191.68099613264	0.9904850891976708	1.1962819566408156	0.9800532069224901	1.384681336621901	0.9834235431029874	1.1305294178016059	0.2661488879811201	0.23101336140582052	0.26154752900108796	0.24129022161197144	-4.129852540935488	1.5201129168320746
120000	-11216.151021178617	-11195.421108087236	-20.72991309138116	-11195.421108087236	1.0386019921963798	1.1962819566408156	0.9800532069224901	1.384681336621901	0.9834235431029874	0.911536375741492	0.24444957570431633	0.2527126736826243	0.26154752900108796	0.24129022161197144	-4.4221776829713955	1.3933731993966914
121000	-11213.424104054331	-11193.059715252028	-20.36438880230372	-11193.059715252028	0.9848656195641662	1.1962819566408156	0.9800532069224901	1.384681336621901	0.9834235431029874	0.911536375741492	0.24444957570431633	0.2527126736826243	0.26154752900108796	0.24129022161197144	-4.056653393893952	2.331165591568597
122000	-11218.518077582243	-11195.218405425694	-23.299672156548947	-11195.218405425694	1.093285002551408	1.1962819566408156	0.9800532069224901	1.384681336621901	0.9834235431029874	0.911536375741492	0.24444957570431633	0.2527126736826243	0.26154752900108796	0.24129022161197144	-6.991936748139182	3.088922606906376
123000	-11212.492059010923	-11191.781499808934	-20.71055920198831	-11191.781499808934	1.0284244875554873	1.1962819566408156	0.9800532069224901	1.384681336621901	0.9310055766586485	0.9237251069515984	0.24143036899111406	0.25221092493875064	0.26456673571429024	0.24179197035584507	-4.446263741647466	2.186359931246809
124000	-11217.347669321309	-11196.621345302508	-20.72632401880042	-11196.621345302508	1.0716392539270903	1.1962819566408156	0.9800532069224901	1.384681336621901	0.9860001667400291	0.9237251069515984	0.24143036899111406	0.25221092493875064	0.26456673571429024	0.24179197035584507	-4.402007405790966	1.3711989237733437
125000	-11215.48861233081	-11193.242814238582	-22.245798092227425	-11193.242814238582	1.049707595077535	1.1288017811615985	0.9800532069224901	1.384681336621901	0.9860001667400291	0.9237251069515984	0.24143036899111406	0.2512459750843424	0.2655316855686985	0.24179197035584507	-5.983388090831153	3.0469678341204047
126000	-11212.110151712102	-11192.053088715154	-20.057062996948055	-11192.053088715154	0.9687244715704552	1.1288017811615985	0.9800532069224901	1.1638950166712032	0.9860001667400291	0.9237251069515984	0.24143036899111406	0.2512459750843424	0.2575684638750173	0.24975519204952626	-3.981744611577006	1.5691040070750886
127000	-11212.502955933262	-11192.331066535415	-20.171889397845977	-11192.331066535415	0.9994243758708766	1.1288017811615985	0.9800532069224901	1.1638950166712032	0.8858637577536639	0.9237251069515984	0.2619733944107872	0.23070294966466925	0.2575684638750173	0.24975519204952626	-4.208323342729055	1.814425375540816
128000	-11211.321205129156	-11191.434469089772	-19.886736039383646	-11191.434469089772	0.9220322203471387	1.1288017811615985	0.9800532069224901	1.1638950166712032	0.8858637577536639	0.9237251069515984	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-3.9231699842667234	1.353832459530506
129000	-11215.913374055513	-11195.94153307295	-19.971840982562934	-11195.94153307295	0.9618273879560196	1.1288017811615985	0.9800532069224901	1.1638950166712032	0.8858637577536639	0.9237251069515984	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.008274927446014	1.6396322571573536
130000	-11213.171242858942	-11193.003353533144	-20.1678893257982	-11193.003353533144	0.9844490359020318	1.1923679946417	0.8511727887622726	1.1029904410081808	0.8858637577536639	0.9237251069515984	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.34345766590408	2.1205247077555383
131000	-11212.554581034934	-11192.304831479885	-20.24974955504924	-11192.304831479885	1.026560478175023	1.1923679946417	1.0074074111970062	1.2563101027940828	0.8858637577536639	0.9237251069515984	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.118433802019989	1.6208865425382537
132000	-11214.325428651133	-11194.073927091746	-20.25150155938768	-11194.073927091746	0.9600006979577822	1.1923679946417	0.8860667630865743	1.2563101027940828	0.8858637577536639	1.0681585247811067	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.095722361365084	2.1396948437842043
133000	-11213.429737376535	-11193.135866986157	-20.293870390379194	-11193.135866986157	1.0062626367332206	1.1923679946417	0.8860667630865743	1.310178478748537	0.8858637577536639	1.0681585247811067	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.092819140037414	2.095524065117019
134000	-11210.406842130948	-11189.843994895884	-20.56284723506297	-11189.843994895884	1.0272210013795195	1.1923679946417	0.9012840320205419	1.310178478748537	0.9859219713389302	1.0681585247811067	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.233189213655262	1.6372675063159279
135000	-11209.796924969189	-11189.224209212629	-20.572715756560566	-11189.224209212629	1.0345470352117463	1.1923679946417	0.9953682246159299	1.310178478748537	0.9859219713389302	0.997486199416041	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.216123548041507	1.469621696735198
136000	-11214.302948853689	-11193.778353636422	-20.524595217265883	-11193.778353636422	0.9754169401032239	1.1787593444710076	0.9953682246159299	1.310178478748537	0.9801120971879671	0.974421044893863	0.26049637111391233	0.240638184179248	0.2575684638750173	0.24129698083182238	-4.210996027316442	2.3860780892397804
137000	-11214.37806048674	-11193.594654650942	-20.783405835798344	-11193.594654650942	1.0510787225095917	1.1787593444710076	0.9953682246159299	1.310178478748537	0.9801120971879671	0.974421044893863	0.26225808036962833	0.240638184179248	0.2558067546193013	0.24129698083182238	-4.469806645848903	2.0813748742236546
138000	-11213.029648100222	-11191.830447639628	-21.19920046059441	-11191.830447639628	0.9547064703600691	1.1787593444710076	0.9953682246159299	1.310178478748537	0.9801120971879671	0.974421044893863	0.25947348262782777	0.240638184179248	0.25859135236110187	0.24129698083182238	-4.885601270644969	2.829766875042207
